"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS150_1","NS150_2","NS150_3","NS150_4","NS150_5","NS150_6","NS150_7","NS150_8","NS150_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8","NS246_9"
"hsa-miR-105-5p",1.62045572945162,1.49790249100155,2.21500332700771,1.67967702891587,1.59744349765987,1.85564730494337,1.63839780206008,1.70047397410584,1.78649095074627,1.77448794107981,2.16106313159458,2.11123331364316,2.00010054922851,1.75668419188999,1.90623402919014,1.77695742531766,2.2504934209415,1.7530036202754,2.1128510092303,1.3208674262834,1.72720817952644,1.43231948125491,2.06689111776995,1.65855179246608,1.38279415212516,1.74801644268965,1.60705422619227,1.56794484010123,1.78196366219376,1.56650254480685,1.63356205003844,1.62446079834735,1.71835360071915,1.77610924873502,1.83209078610004,1.86479312490942,1.57499191951368,1.7739043945344,2.22611254700056,2.89243672811816,2.03617088029364,1.64771254225594,1.71872789484066,2.27693070337738,1.77672490635867,1.64891173345271,2.02883091343238,2.12955569615015,1.79144046516738,1.77147952640975
"hsa-miR-106a-5p+hsa-miR-17-5p",1.31051099397026,2.69657576299797,2.00275276291541,1.1045201365716,2.81747274242602,2.46405927585755,2.37416486040452,2.94794726997834,1.36818114887868,2.72687065458866,2.11431577654184,2.29573010428269,2.08015632447401,2.05776604329986,2.85991538360731,1.26780746005483,2.28739587662938,1.50902254928484,2.58710772665526,2.00195083910022,1.91992325985954,0.905415266025682,1.55849329794693,2.20700188630471,1.09204810951353,1.39797311676357,1.94745386741359,1.11055815848423,1.53745551407221,1.00159703062368,1.50933877243484,2.7468128513948,1.11102372475853,1.75633423661453,1.12749355198687,1.5364590859278,1.03873435911226,1.59315910353684,2.33392044740372,3.93827682461692,2.35241490685288,1.90940250326009,1.23290858422552,1.96237651786037,1.97352027916132,1.57103543365085,1.95039636666552,1.92838498204645,2.63421823699359,0.697100612529256
"hsa-miR-106b-5p",1.69778355280083,2.49820164283341,1.93140553833364,1.48981446885957,2.25548104381711,2.32016691236676,2.44197785129008,2.62218497513098,1.38538737417103,2.21557246023393,1.48674712867739,1.99761984083237,1.68352431084171,2.20040820088729,2.32762187836821,2.10758445339925,1.99831220478208,1.78743352111872,2.46918823340517,1.60730767051594,0.834607422255316,1.36764585917824,0.830299569014958,1.7059000869399,1.11120531334161,2.2359454991148,2.06324834352326,1.14186965805523,2.00778863405483,1.0189651836256,1.90246473671585,2.30329481781645,1.29969230445667,2.06214842930266,1.85405533671449,2.07791793287779,1.83048222940791,1.3406485643208,2.14728542291255,3.61987636474432,1.85704365674913,1.96789659529705,1.99415334404325,1.99673853200054,1.88919939882363,2.00214703430515,1.75642305507018,1.50441729905202,2.24536730814118,1.89315707869839
"hsa-miR-107",1.93933133229628,1.95442834506734,1.37910978912882,1.47801501895916,2.06093685845962,1.77703534737534,1.91451359406177,2.23635543103044,2.16336491645711,2.02898040162499,1.93637318874713,1.80588789006832,1.89534606015799,1.35325760633578,1.88027082758727,1.73331999087796,2.064643117665,1.88710629153601,1.60717899083948,1.66413976160139,1.80436029784156,1.98403701943852,2.17116145331079,2.06774967606614,2.24006064840938,2.23829879600928,1.58663652459957,1.03177478598838,2.21595266619528,1.85362289465992,1.75466624389618,2.19492921010176,1.76615781739402,2.09908322357081,2.07633366333981,1.95500681036267,1.058997928282,1.94903645138724,1.96204721888481,2.44614008977578,1.99760847679223,1.98110180139593,1.69295148799049,1.64138864299031,1.95806189796298,1.93296246947858,1.96767822874386,2.01500508686655,1.84159338280224,2.22512013885367
"hsa-miR-10a-5p",1.74140414393006,1.86083568318767,1.797242471609,1.70739960398404,1.24840176424982,1.76546187271397,1.97426980245358,1.15619168871744,1.85302742898323,1.68502566556475,1.49871290633518,1.37047854433846,1.62100150889105,1.58729089050399,1.35943345443899,1.84782844964997,1.69078221571865,2.33994303624269,1.4007547310602,1.54643948045885,1.47634944202599,0.856421586918433,1.38811614898389,1.6740259960715,1.61242439770032,1.92460229375278,1.52154515851331,1.38012100274545,2.32908599902731,1.87538475283339,1.96125964175717,1.72087303897587,1.19489973198145,1.29035088728632,1.73703599795141,1.89031795091203,1.14385440916049,1.67256085343207,1.72426209945346,1.05883863032674,1.590051467317,1.66506553946144,1.69144190597794,0.840991718255724,1.61527874570768,2.12842948593758,1.55711947017327,1.66307136208914,2.09320648015959,2.04107810409108
"hsa-miR-10b-5p",1.75809040588858,1.19009666431385,2.05221962012642,1.61963242959417,1.43792487540355,0.92005783685112,1.12802851183914,1.50152088943404,2.13995740324685,1.3041368668259,1.7945623245083,0.789645414887004,1.51938038635718,1.84511695734502,1.67059453855852,1.43985146517807,1.95332869266877,2.036834959448,1.41514163504646,1.36692041010991,1.4966910234637,1.70046471809055,1.60257325158147,1.79591954850277,1.98421948398411,1.53155327322069,1.25615968948981,1.38686933437698,1.37581940874474,1.723953174518,1.90444973740459,2.04940945514599,1.2341292187141,1.93799737979035,1.59461818660849,1.70163134423582,1.22154068065207,2.31759215885108,0.951584996097388,1.07723118981523,2.1733983492123,1.86727840693533,1.52025698773091,2.07965607998855,1.64110205370791,2.22204941336939,1.57307720293438,1.7649778538681,2.07468111168572,2.20485448988011
"hsa-miR-1178-3p",0.7874811207261,0.813607458269288,0.810661425419811,0.81603296959349,0.824753978793091,0.977036622496247,0.804288469073035,0.824967041182058,0.829373647581664,0.786985969132572,0.829773282721652,1.10132341176067,0.767137522187638,0.833463703781297,0.833064565399395,0.833648264786512,0.833747749472621,0.833630455055823,0.832519445044098,1.25200330607678,1.17941783839571,0.828242169860638,0.826130620752156,1.14855522129557,0.776331359354375,0.833532814590608,0.799435470532874,0.815855620258553,0.833471879219908,0.822052159216078,0.831107342215678,0.811303258921726,0.825775097043853,0.831395847579239,0.831427537650027,0.828836545451704,1.14169195688311,0.833560229798413,0.81879024454931,0.479827884302663,0.828973094239523,0.814093426791274,0.831814344569812,0.833356031888165,0.826073124230076,0.833311555096525,0.825920320236207,0.814883751315205,0.833514160476518,0.833100748844254
"hsa-miR-1180-3p",1.69730464019347,1.81804390016384,1.37022408941907,1.43999739607042,1.94514492093207,1.31267534668143,2.43340848706406,2.47636796581588,1.78812216294794,2.20640173900702,1.05072465797917,1.96537319478367,1.62245909668635,1.74485799098121,1.25726890792669,1.75593485711811,1.73050785165506,1.76433846463046,1.75984807241843,1.66598482359736,1.22811771050549,1.69149642470939,1.92261354367722,1.87302053307714,1.32952307622247,1.75272909258155,1.55917584341209,1.56341382087156,2.27984749751436,1.97852320370639,2.37035740660593,1.98702477336741,1.70886461785462,2.11230306415888,1.79783004764439,1.60330966677578,1.53938177476034,1.76508507167401,2.18111319884438,2.78230359792074,1.52258354771823,1.09932486547668,2.01509185626489,2.52347046105626,1.80155793504759,1.98237250441412,1.04642476721103,1.55451783282551,2.3796648344234,1.60120362925878
"hsa-miR-1183",2.55527023381071,2.29781704772672,2.12327656057832,1.77556448681006,2.57340137008003,2.1216924066283,2.10903973791482,2.17940311605674,2.11925397670244,1.48879295917911,2.23393870576621,2.08290865639749,1.93579661347091,2.68466371210027,2.61726771188037,2.68176374243674,2.19078490178383,2.52293789398295,2.50589184585995,1.87859327584571,2.16232063971335,2.19662360983612,2.52810195850024,2.56952720954956,2.46110097339097,2.60382593368772,2.68588935189235,2.26380520095869,2.27783555960503,2.49255709389193,1.6815659554168,2.13783993597333,1.89646878543503,2.31531971685763,1.31253976216507,1.83086989585535,2.266162251807,1.87684497416462,1.98710331071462,3.54173180974341,2.32738623336227,2.25686055002113,2.15894503149977,1.79305418962657,2.14274147125046,1.31770487280932,2.10507470392162,1.79497337861735,1.64438148957943,2.38254336415639
"hsa-miR-1185-1-3p",0.623991513042475,0.639638806285403,0.851955597730843,0.635815588962625,0.646580728892068,0.565080438693629,0.729121756519919,0.646322742974152,0.650013268624953,0.620612829476509,0.65081405942863,0.650000491822616,0.597981450627027,0.65308800909606,0.653066442395041,0.652976320688884,0.652867499866176,0.653214238990302,0.652541719638587,0.625678031873279,0.647639535292501,1.32710592751103,0.648967343188629,0.593729967401697,0.613529725327942,0.653077325880313,0.625536821731245,0.644289920842593,0.652833291169061,0.644114541599413,0.651621920796902,0.637004953426484,0.649424567855304,0.650768254922242,0.651534550620349,0.64977619987942,0.639892351678865,0.652972604378029,0.642188334074229,0.890589624206418,0.647629672515266,0.638530099534559,0.651796333496088,0.652816817749379,0.648225307996445,0.652726182911464,0.647247557504543,0.636121853317821,0.652907998072038,0.652565598905164
"hsa-miR-1185-2-3p",1.90306857341035,1.45610340615699,1.12085207385616,1.79750620384745,1.11163560962971,1.4801000165226,0.861873653016685,1.33671176066265,1.36869007802669,1.6704321517295,1.74754690875957,1.54590434445856,2.07256247466879,1.61505771871726,1.09207727102341,2.18236401324039,1.27982048884797,2.40974858658442,2.13226732786024,1.83563968171035,1.61780592209726,1.92290897958734,1.12369932628936,1.34086079967535,1.74954515096811,1.40050909745451,1.67515351715999,1.29901653973707,1.32071839715293,1.4978533337208,1.56257566300929,1.22977585153991,1.34117624631029,1.1281344804059,2.00467378641861,1.40687233453306,1.86173268127502,2.34511480773263,1.38764751669358,1.9888133744548,1.0041737211348,1.67788581238784,1.61704402845555,1.64443136978615,1.55594835155772,1.77761508964603,1.79085713031751,1.70699319392247,1.94829638228914,2.10442063533729
"hsa-miR-1185-5p",0.909764328448642,1.38915105307148,1.6593893199161,1.6527897978766,1.22075350965131,1.30865808467842,1.74545565218992,1.10864019735397,2.1014630298173,1.76798810943438,1.35511869491538,1.54118491430761,1.66521029606827,2.37965844640501,1.46725367967036,2.35360851177881,1.15384781638582,1.56484864841479,1.37160510440977,1.47597446884378,1.56748827751336,0.82849285354662,1.68562295188993,1.15401970187913,1.71053781728047,1.49216280949583,1.7843372461238,1.93341660753203,1.83824514398116,1.02794044465205,1.39743152221268,1.11336399498727,1.96971763711785,1.59737326633854,2.26064924097933,2.20744187005469,1.68611775304487,1.37119850491046,1.91073284495368,2.02287933578088,1.62371281235365,1.55204767388871,1.75113391618018,1.93865405298886,1.6253719891719,1.18878405398134,1.71665121624937,1.69752431011656,1.82582553131513,1.86415993018234
"hsa-miR-1193",2.06365527721457,1.48169887940436,1.3913100533331,1.44622290127504,1.44837514300389,1.27207745641056,1.76146125084485,1.47289204156111,1.51961825257313,1.39698432142153,1.49122960774134,1.49839675932205,1.65842314843559,1.52382467553258,1.51460722409907,1.5199797642996,1.51179331623463,1.52820063917945,1.53220217756662,1.34909363695864,1.57558413449432,1.53862626863868,2.03417396424645,1.8850029389158,1.47368737712259,1.71002074026998,1.48106447575197,1.47462937291387,1.51503630112681,1.48724675955602,1.48335834670291,1.97425007186761,1.53099052687366,1.50924016760135,1.51378158683211,1.48065277681646,1.79532681033753,1.522360731838,1.44888524422824,1.66734187392365,1.44075127850542,1.48165202212718,1.49186545784703,1.50832570246331,1.49634587235344,1.51575444943681,1.50289524215081,1.43947591613894,1.51940340705764,1.82742535275715
"hsa-miR-1197",1.60800122954786,1.76377499845161,1.73182608254389,1.04506536031893,1.9355776717669,0.783677683744092,1.16813163177565,1.43017162925223,1.99099182972648,1.80521209309498,1.61554062487748,1.32904877039651,1.67078069362065,1.46721947855016,1.73378583043518,2.08240503772513,1.39641479157683,1.44583187348816,2.03099588213091,1.46658540748451,1.60052827902507,1.6436262091608,1.76179346619281,1.62441524550568,1.80881680698244,1.9730960344635,1.68863785413894,2.06737075575527,1.7565605518633,1.61911025180732,1.69340019041244,0.875539325778295,1.68593215629779,1.67091048893385,1.8687231798423,1.22742114828258,1.21119228134363,2.13409382080523,1.66904661943661,1.895235373282,0.929920209703417,1.38714228058421,1.46351101452155,1.70566723021299,1.56170236542932,1.55959302199875,1.51967280134859,1.69974813037737,1.57146856815565,1.78734089814904
"hsa-miR-1200",1.75800418523722,1.48297943574889,1.44464125663513,2.04163793281028,1.58644439387312,1.09829731539598,1.61141396826522,1.99939191539125,2.31763662972539,1.58332898586403,2.07404494670224,2.07535657539436,1.36390667990411,1.75530063368519,1.86402383240266,2.52742924244661,1.78480269566229,1.75605308363182,1.75294977966782,1.29268568187267,2.25394480658594,1.3867248780591,1.55438937428027,1.75328263926922,1.37117082015146,1.74989118602925,1.59837976604452,1.76623077621978,1.884765216888,1.55311169780414,1.90320216759763,1.61063558658203,1.7147807684927,1.77528557597729,1.76786747009879,1.70902615795097,2.13164637151527,1.77380128052904,1.47387791266998,1.54643012966094,2.35292607765453,2.14310089597486,1.52981063862471,2.24617024988687,2.25787796274433,1.61634563260616,1.98131299620695,2.46366088546435,1.78682779425219,2.64714630198517
"hsa-miR-1202",0.73630111198238,0.758942591055057,0.756584676428173,0.758816740407372,0.768205880821255,0.663737148602607,0.749626334475501,0.768755399833844,0.773043253993434,0.734500029999035,0.773416796417692,0.772964397148003,1.32851983633922,0.776663109970192,0.776387638965477,1.00057208691204,0.776752070420352,0.776826452424916,0.775851049519797,0.740782006113004,0.770039306583099,0.772195768758372,0.770491944137772,0.696597781638772,0.72478410906044,0.77669857222119,0.74375157946712,0.762415055949636,0.776549239515894,0.766027899249118,0.774553274470114,0.756535715565519,0.770515709909079,0.774442944229933,0.774710650177059,1.50015474448955,0.759425484236699,0.776672101882704,0.763233984697573,0.487341367336871,0.771202148703158,0.758913869829962,0.77499560862516,0.776459742556928,0.769899859459941,1.07324074244581,0.769674158220117,0.757719079709415,0.776610905346001,0.776231749191207
"hsa-miR-1203",1.08576329496085,1.50426685078299,1.12941272335403,1.07073599379414,1.12356836868814,0.983578065335813,1.10947650061164,1.13636994409567,1.65489972019693,1.11421207462577,1.14526617590414,1.14049958228304,1.01435696755359,1.15388779163465,1.15349119352534,1.3781666153332,1.15466664612798,1.15346390790502,1.15015444900934,1.07152903686247,1.13177560364629,1.14922468325815,1.1498200404526,1.58942843100006,1.14339950266447,1.15373782899309,1.10493435881093,1.15845227341687,1.15372943294169,1.12808528370367,1.15433349926182,1.10909491058174,1.54524828746831,1.1455785039602,1.15381070592029,1.28016429502077,1.16241576034382,1.15464987082677,1.1188075635238,1.1039797712565,1.11888430597527,1.1266487328098,1.15475075429857,1.65639689051499,1.1456893367881,1.15462448036418,1.14550969288402,1.12940750024696,1.15465938277582,1.15298425824851
"hsa-miR-1204",0.390661442158851,0.396536607548435,0.395047135877161,0.394149262129539,0.400284103401844,0.364231621888788,0.393909707908176,0.398992777328812,0.399915339833418,0.38680368643132,0.400774112713241,0.400529259298101,0.378826226809896,0.401517044469478,0.401701347236083,0.401401376620983,0.401315435123681,0.401505657681226,0.401496986631893,0.391551588202496,0.399236650952166,0.401164209153312,0.399535706352362,0.373417731585756,0.718055661942026,0.401501785484535,0.673692798755404,0.397242608712355,0.401428765217941,0.397644999627505,0.401126517501888,0.394758987216985,0.40055637131612,0.400697581952696,0.400740031526235,0.400171138295118,0.395910035585395,0.401434058727733,0.396947376310565,0.280954867626565,0.401524594688691,0.394915920894638,0.400864769281941,0.401494905770853,0.399775481605623,0.401432563361462,0.397163572159349,0.394700208754733,0.401432419581405,0.401326516421419
"hsa-miR-1205",1.20007813563765,1.13878188867208,1.14214666414172,1.73026688984381,1.31207783450841,0.996353075590606,1.218355093273,1.15178473605926,1.15962404573681,1.12742328369557,1.15986637273818,1.15485484203901,1.30801649210327,1.1695685378824,1.16919344052477,1.16996803700256,1.17031948901076,1.16916690669076,1.16572544225855,1.08996649418589,1.14655902975054,1.16470516718586,1.16569919291725,1.05442055633794,1.71210014954745,1.16941134376503,1.11796197909347,1.17612280283515,1.16936080783342,1.14249947574358,1.16991839543858,1.68873753913218,1.81522536212395,1.16097724072655,1.16921132162299,1.16799944805575,1.12789403529475,1.1703645914229,1.13392360766684,0.834001211082576,1.12981631732963,1.14198201917835,1.17014507505968,1.16962619481254,1.15891211872248,1.17029842698065,1.22765507201027,1.11771030119233,1.17036257126549,1.16865763985934
"hsa-miR-1206",2.10923503533958,2.35665263865859,1.81498309013195,2.07145815138873,2.4839146943619,2.23495578241247,2.78715160631318,2.48633131444204,2.34906340982923,2.03327144753994,2.57996644814565,2.03870435601726,2.22770386743365,2.02208366312084,2.05785947638308,2.03608119058757,2.03311842829015,2.32400355086034,2.03100887780108,1.8270380980858,2.02440847707775,2.52257287334392,2.03438051798477,2.02902387328946,1.6663406270605,2.05244994755935,1.95885333512579,2.18015426452554,2.02848348775538,1.97055676614336,1.9944312366918,1.94363690161675,2.35827017892204,2.03826020903279,2.02848692568398,2.00972284112459,1.88810512556343,2.02123676839968,1.9025321209596,1.87521236317532,1.9490692406953,2.4471878542989,2.00507087985236,2.6188370882069,1.9446215424484,2.02177479309434,1.87057829730025,2.19904845898596,2.01039713330377,2.03700571804276
"hsa-miR-122-5p",1.10972848043436,2.81926219841067,3.08269265184668,3.80900220131085,0.827042654911163,2.48688482109874,2.71794549739509,2.50519139623978,3.01350274588713,2.34143133962801,3.07630183690029,2.39972174552712,1.07116638690889,1.23489044494277,0.468442184834634,2.14029701305938,2.39949343929812,3.39046483926027,2.19532633897124,2.81342153713763,2.91183198058647,2.75353054614475,2.63995210635249,1.92075584239316,2.33636333995206,3.31393139523226,2.8408613823322,2.87035681026041,2.75203332834297,1.22662821178005,2.86845377391865,2.63469793186301,2.09526237980897,2.22966193497923,1.34169199899826,1.29720967492517,1.72864062107699,2.98556199911292,2.48176147140044,0.858245454989101,2.68290457746587,2.50508798195647,2.67068531696074,1.33284295813726,1.53504548697788,0.898686378187755,2.10681884391552,1.7965399790023,2.44138106836879,2.30951759441122
"hsa-miR-1224-3p",1.52248546423067,1.58550352972827,1.1972014284921,1.33461903975951,1.56506345587333,0.974273512416947,1.31213974583808,1.41891027715086,1.65457115135937,1.67063019620485,1.34050456635339,1.85301998971539,1.50004501102046,1.62818412314898,1.47108802902107,1.55775838311701,1.8546570884969,1.69470686242109,1.63347837653859,1.74317000845129,1.3611610636403,1.41077736785523,1.38964401183707,1.85127706596661,1.38406805377211,1.59185774667097,1.45609078357872,1.5751937586426,1.58653364571864,1.31333666817904,1.31761405060931,1.51465563122276,2.03266191982957,1.56879107752653,1.50746290490615,1.81935337350365,1.32925548002694,1.57065479461302,1.38791571877091,1.1596545934764,1.64128280613196,2.01929368827442,1.32953451797836,1.96606528633789,1.8641029070612,1.39784118422176,2.19901686059147,2.49545210639744,1.49030946120498,2.69585154558651
"hsa-miR-1224-5p",1.20266696427126,1.3696347961617,1.27740448931164,1.34540285412271,1.4994618632065,1.47693505786243,1.63983168695068,1.36526903695806,1.35358790483829,1.29866124325988,1.34738562654412,1.35167506182689,1.63962651494261,1.35998984111912,1.3593990451339,1.35947516247122,1.35856028848028,1.35975788350452,1.35114668770703,1.27780140243329,1.34561046965853,1.34420575816297,1.3511370131955,1.35824370689809,1.2728608621126,1.35972253580108,1.29910941983014,1.30454938151979,1.35866760632562,1.36345172405021,1.35641632513697,1.3569035738144,1.30754585524955,1.36420663279797,1.3536156246847,1.35415323248679,1.3141908119427,1.35845597010463,2.18799218273994,1.9248571367702,1.36335960925444,1.34747537936692,1.36160981990953,1.35813192894925,1.36691306795206,1.36057073580028,1.68101601590813,1.38591616657363,1.35902362678799,1.36115089430728
"hsa-miR-1226-3p",1.28142568890284,1.53745229999523,1.47287390116017,1.55985959849672,1.88409872040896,1.31726627157518,1.53628657486975,1.48873783002277,1.58070726797848,1.46147250232736,1.54898201468524,1.54860245511751,1.2093588093152,1.55498908383994,1.53816390455821,1.54703021162509,1.53253226538714,1.56553561000886,1.55827053430093,1.84331499740548,1.48724044391223,1.52160386034213,2.20823760784253,1.62302686798746,1.43379673067843,1.55054070456404,1.43287356335187,1.47002256936988,1.54147228486422,1.4869726274378,1.97190638191316,1.44588369579861,1.48615236714941,1.53663576502246,1.53673896939479,2.1807129262971,1.43479379500541,1.55302329528658,1.85430233104993,1.86719762393727,1.44796994891661,1.48617717541232,1.48878998640568,1.5193976309337,1.49629362356385,1.53585608535658,1.52426040255236,2.06763326583244,1.54886874804185,1.54428900385151
"hsa-miR-1228-3p",1.45329515525136,1.1689483464586,1.04394938233644,1.44078311241171,1.98555017862218,1.63734920467511,1.00062636733137,1.76573070278269,2.29323366717004,1.45933693777187,1.81469519861129,1.05357410964632,1.61535284503877,2.52584341038054,0.881007811455539,2.30035989543525,2.17682541279239,2.02344589724294,1.39703642025229,1.53888853249123,1.4707076186192,1.68165968240451,1.9004417076898,1.53499695906629,1.77516400472178,2.06581514871439,1.69729802340894,1.37868397347188,1.87118729957011,1.09798418049248,1.81694074966566,1.39565092591627,1.83997568168028,1.28513038483633,1.56421140250193,1.14137857161004,1.1363456393636,1.85738364068487,1.64178172235572,1.06398175854504,1.85087164457187,1.56652833563053,0.739610047870195,1.90882356655239,1.52484103388164,2.14874096791548,1.63902587655841,2.14310079381413,1.88693133245854,2.05531846666353
"hsa-miR-1233-3p",1.28858968220361,1.67285959530648,1.27046391319655,1.48524837602573,1.31050439050366,1.04779802906866,1.27645131591535,1.3528800469403,1.34518514851784,1.28087675532468,1.33476458023071,1.33823869487921,1.31030283781112,1.34885709667354,1.34834513762105,1.34851964507291,1.34772635205647,1.34863889721651,1.34025995507148,1.73240045645231,1.33278143693865,1.77349548173179,1.34267396750522,1.36237382326329,1.26998934795352,1.34860619921353,1.28704327272556,1.29785258391773,1.34758273537792,1.34865220415225,1.34513463124871,1.91287976347038,1.70394565393597,1.35280183909414,1.34265586411053,1.34187315245954,1.3038940858713,1.34759666533003,1.3192982633345,1.47678525508985,1.34176057054105,1.33485773159714,1.35004486484504,1.34723652557443,1.84829895317705,1.34951153750923,1.33173836922007,1.34316177178902,1.34830599965952,1.34978065309781
"hsa-miR-1234-3p",1.44982909939388,1.41253061482216,1.40299832124399,1.25959437806723,1.53787778689508,1.93199111837734,2.29559681949056,1.48601284966261,1.61181849590569,1.39948968327932,1.51585769607869,1.53892742068914,1.75832381290069,1.57585583085295,1.53082633208826,1.60969952067514,1.59218742051422,1.6194788592783,1.55690580295102,2.01296554486497,1.47945678268055,1.49458751347378,1.65216945386111,1.62882327398616,2.06868773613314,1.59141837235284,1.42381141488901,1.5103895922468,1.59959088599012,1.89073277979464,1.94884059631842,1.47117946397699,1.82862258608941,1.55549407201751,1.57271958489086,1.48810852413844,1.35393074213632,1.60257757510906,1.76113624340264,1.06625664618859,1.49269548286006,1.48567964192134,1.63028457521543,1.54539138558557,1.46446508143619,1.58137541154223,1.52022117958509,1.70089185031784,1.61644240307723,1.5848768079869
"hsa-miR-1236-3p",2.20937775252518,2.55566180532526,1.9513237060091,2.79120119537587,2.05458167426297,2.20929483902979,1.98472092325474,2.80261760145856,2.1132678832947,2.05718425441685,1.9609110190086,2.05414177923561,1.79477303317553,2.17798227350717,2.13854409911068,2.18229771936817,2.14344689962989,2.15811669063469,2.1268194176016,2.48299729429385,2.90750224480789,2.06215778436281,2.89600024057339,2.30898303153081,2.13692820472882,2.15664808205626,2.00943844932998,2.00859944970877,2.17253158616644,2.28996494598185,2.07524064409613,2.54187782084951,2.5149964265749,2.1482785028243,2.50012182820017,2.49567868938206,2.32237666232416,2.17195659774213,2.00625873721924,1.64692063177023,2.07306009772599,2.35051923424286,2.11775472652308,2.14808850517808,1.97892425628187,2.86123135583339,2.03031017353846,1.98828600089763,2.18416283267102,2.17919020739682
"hsa-miR-124-3p",0.563256204774652,0.471168919957213,0.471650866693739,0.467750773067899,0.476241758459575,0.42659567584325,0.467424500955483,0.474727601941832,0.476686004479685,0.458671063235554,0.477722396268451,0.47721410271904,0.444139261557071,0.478883012996097,0.47906498767217,0.478724412620023,0.478594648207763,0.478916843146786,0.478728378727005,0.463295012824391,0.475680999770166,0.477912520509151,0.476412790084879,0.44284207320291,0.454809501039685,0.478860959792376,0.460913949629848,0.473656122898167,0.478701640993815,0.473138913161347,0.478214263422435,0.468930822360286,0.477277936639806,0.477382464690608,0.477919398454213,0.476857489588825,0.471112944029832,0.478758378495214,0.472186365920507,1.09947320412177,0.476931981584874,0.46950875174819,0.478158187984544,0.478760649083121,0.476362652224431,0.47866034785741,0.474104037775934,0.468632753761143,0.478734757816249,0.478527387525285
"hsa-miR-1244",2.29312772768327,2.24853285759213,3.05072264692259,3.2408481788772,2.4036963893341,2.36222533973409,2.48407491281483,2.2078500933513,1.95992483124559,2.26984862533269,2.45865751681345,2.31080018985931,2.55391339277595,2.46677217169157,2.58117556154676,1.68544201266446,2.19729230295698,2.01449263873808,2.2560813004959,2.28840703436268,1.8480234839794,2.38140693244605,1.89425978509216,1.46355454637816,2.11191377718871,2.47721200787078,1.92756070373419,2.27516375656969,1.93288984116288,2.2968181986449,1.23131736760745,2.06131698225131,2.34217433289272,1.5435598546975,1.94855974891176,1.81412561732764,2.0295211125293,1.3791559167709,2.0411306060136,2.18291602144493,2.10143739907858,2.86509348861013,2.75834407415979,2.39893101486493,2.82560875104374,2.74899710942079,3.16171701940193,2.43380558831967,2.54012187629026,1.48332866445679
"hsa-miR-1245a",2.12386683419428,1.65457565047835,2.06599394365905,1.38564385083359,1.51450627252087,1.02226423957161,1.35519520133385,1.47769644767333,1.68384820494846,1.71090677694035,0.982787318654992,1.33883853886167,1.26561596562352,1.72868290072589,1.18080852093594,2.6265624483975,2.45117847698527,1.75457355032586,2.27024512653824,1.15301639357811,1.15473190204837,1.92382295812038,1.19919623190919,1.69177196927897,1.29360043519859,1.74399131252171,1.52181073398014,1.55582471850454,2.09137543147592,2.26971411145695,1.89954445633505,1.92347041983873,1.70102528828794,1.7239114659729,1.70030337986038,1.51756915209258,2.32595602915268,1.75248427704398,1.31318513991118,1.46876948489541,1.84815173818602,1.88385299315397,2.27171280273293,2.4626544330164,2.00828354849161,2.27476063243118,1.88084233618752,2.19102135020718,2.33988077558364,2.70770834104063
"hsa-miR-1245b-3p",0.7482434970312,0.771729114379099,0.76915489262939,0.772170272064226,0.781357189989821,0.674426382434131,0.762329922903194,0.781899277407169,0.786215211950307,1.14835002294637,0.786574574864554,0.7861889488049,0.726264586018306,0.789926184091935,0.789623004399275,0.79002120068336,0.790059349046016,0.790090733297154,0.902593568550142,1.08338783518689,0.783225474402649,0.78527866118422,0.783508993126164,0.707586312140242,0.736778283582923,0.789968637818772,0.756637606808902,0.774922367979911,0.789838018993551,0.779133686898653,0.787758018276892,0.769372043084477,0.78343314304305,0.787739823757921,0.787946748207149,0.785622321575983,0.822020415537038,0.789954228485693,0.776240016623194,1.24739677651975,0.784637547168826,1.02951470223674,0.788248998678788,0.789744256628747,0.783002853439228,0.789692933546608,0.782801664614316,0.770986016601281,0.789895743821856,0.789510901972099
"hsa-miR-1245b-5p",1.48524273499094,1.91097927992019,1.87235010627427,1.32596339981674,2.05298112433482,1.42557687368802,1.48885193224768,1.5212205243728,1.5842814742649,1.66630541608393,1.49690980302084,1.51342745381951,2.20100348846523,1.5514549767737,1.51066369772294,1.61615701992595,1.66365575776232,1.57702246311037,1.5351646599024,2.22001855330999,2.29215050843363,1.48715817281215,1.65034939416766,1.82502689560167,2.0742182186549,1.57949608769163,1.45050294361419,1.65249503430146,1.59292937677779,1.52120736938333,1.541314858557,1.46324953310333,1.51058413044696,1.56342650469983,1.59641254178372,1.59851647806732,1.42933111746448,1.59753125219906,1.44383004107865,0.973396217676784,1.56610166303757,1.58333739530847,1.54399431518902,1.72249791985564,1.50647462594906,1.94291070774221,1.5223835440488,1.47220524468804,1.63936125654832,1.60172658840462
