"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS69_8","NS69_9","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS152_1","NS152_2","NS152_3","NS152_4","NS152_5","NS152_6","NS152_7","NS152_8","NS152_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8"
"hsa-miR-615-3p",2.05838382365248,1.52670750531517,1.82069743836582,1.89448859967572,1.72438388251817,1.61480312773139,1.15208912350174,2.00549949004027,1.57404102289412,1.93537005915112,2.02623837225254,1.72767125944725,1.34551778932479,1.12919819513883,1.60694559579643,1.70873826742332,1.03311767240974,1.5631064299789,1.88179836930929,1.63653062559124,2.1549304168185,1.71304541328981,1.35075828690498,1.57683355790692,1.76549719659742,1.72017314139518,1.13596196800217,2.34929752567048,1.34356066274415,1.43293362826437,1.50217632176351,1.26190632626729,2.23283667079663,1.29099573569905,2.10735336621625,1.79884782261598,1.41109710456525,1.79318329289791,1.76000760885961,2.24150794159612,1.8702078202884,1.08988186406239,2.05925802019768,2.05669193566805,1.97262004311576,2.35683121800302,1.7145531454874,2.3215020647036,1.23628981261636,1.96601536086116,1.38461186951873
"hsa-miR-615-5p",1.27239349757611,1.56948221794251,1.46969110925121,1.8791052036762,2.06026355034124,2.02480087536433,1.47179173390043,1.52558165550067,1.53748255338675,1.74885965266578,1.45022173308795,1.53066260070789,1.49512599575819,1.48178292081775,1.85627717476514,1.52107754241733,1.54685334769145,1.51132944431307,1.51271269916921,1.52019835147121,2.38573632164858,1.44301280801374,1.46892250375274,1.53764479218633,1.4063638386064,1.00865473085984,1.57097885717195,1.51807871267673,1.37643829278548,1.41205109157331,1.60474963181729,1.53878190027155,1.51267216397248,1.48522716970372,1.44428460224989,1.51193320339979,1.50297348362802,1.49135199392576,1.42460431860711,1.51609087432698,1.60314781819772,1.43710247864908,1.47375310942937,1.86229611922959,1.4847312751298,1.52068135734714,1.46581877487502,1.52061380966617,1.79039927798925,1.75615964659688,1.51321220834853
"hsa-miR-616-3p",1.47232554097636,1.82941826874107,1.34780274510973,1.45517514239293,1.49026738104367,1.77777272690078,1.480579003802,1.54024655641685,2.14716663126209,1.53178274992276,1.44286804385524,1.50596964454864,1.51614313929684,1.31710289670312,1.38204007368399,1.54973305900857,1.53375904452933,1.53797982155606,1.53006744227794,1.55398991430964,2.06894668140945,1.8387006243876,2.04963496421985,1.52487203931072,1.49835168327279,1.15632966789915,1.66819677558759,1.52412284425936,1.4223170387718,1.47205166986453,1.54375974891881,2.0374534710091,1.5203441080735,1.49084992299529,1.82500121851502,1.52852195013093,1.58758520399584,1.49453505462563,1.88927380675562,1.80658747043008,1.84893004750588,1.27691599395407,1.53081195349951,1.50717576520862,1.53628568403794,1.51341562682279,1.47283020111576,1.52309517473927,1.45207097585184,1.45480592243197,1.54580507659631
"hsa-miR-617",1.78980061545543,1.89938326905134,2.06575734859587,2.12887987441122,1.65760352721459,2.00316921907082,1.55638178099635,2.00125773841714,1.71021067768739,1.70743601237041,1.58112123563283,1.71940167163675,2.15484853815593,1.61296267145308,1.39846073266495,1.76983454325,2.00840484335996,1.75050715162515,1.6966671068066,1.76128139455224,1.73021824816194,1.51540657162226,1.68562076622347,1.73921174869494,1.68913830094074,1.27886514281127,1.9477504851289,1.77588059914394,1.61546081739126,1.73242930120679,1.73412959152586,1.59871096974739,1.70654354190749,2.07502441905149,1.85074637280368,1.68094952315821,1.68466644436926,1.66618683188196,1.56376385466433,1.74981832930118,2.38195043657029,2.26188826891649,1.82035561765781,1.61989505240997,1.86893365691101,1.74417772682259,1.56830382998576,1.6903659711262,1.72780340795612,1.56463816867676,1.87576189225294
"hsa-miR-619-3p",1.00249736807833,1.03792730900737,1.04354414301259,1.39083706272944,1.04283949717771,1.19114607681309,1.02564880843345,1.0494600751958,1.05777198795169,1.06641981110051,1.03159066314051,1.05789778385713,1.3220825187906,1.04510981442299,0.90615778902867,1.06625849833483,1.06571992404376,1.06567524379694,1.06547126238448,1.0664414377801,1.06412549189154,0.993483031081197,1.05193342652891,1.06250624198781,1.0608835235181,0.964883585660625,1.0078349349294,1.06597502933797,1.02802120148596,1.06327948196754,1.06501961218853,1.04449768869489,1.06616560657124,1.04085778729612,1.03622913020911,1.0568834130002,1.06617719616953,1.06007384584844,1.01961364687367,1.06656635783022,1.03781501491043,1.87766596594385,1.04816339054246,1.04011463061512,1.54469496956302,1.0660022212602,1.568512687763,1.06532760266401,1.05545784062576,1.02629746050177,1.06629960386541
"hsa-miR-620",1.80382255120454,1.1696696427625,1.15750943738291,1.16648101504599,1.16879003907154,1.47115314359262,1.15649621227908,1.2121891495717,1.22307379087034,1.65579614170429,1.3265284452018,1.20267490766586,1.18833199620171,1.22350353169566,1.65542465440724,1.22290451963736,1.21902593589582,1.22460988927989,1.22400501999508,1.22298505853153,1.21864520382078,1.1695744295011,1.20901454026302,1.21062690987759,1.21573194481067,1.09691633122375,1.4767848980456,1.22309092476292,1.16158392525707,1.20468128085178,1.22057583310057,1.2008436938991,1.22006705704898,1.21431667440915,1.20687896808437,1.21749012244574,1.21997433253113,1.20724488867556,1.16498504267109,1.22300991655001,1.19475679470049,0.918470358602209,1.18708601890138,1.77926540956994,1.21961312964721,1.22205615426133,1.18251239016742,1.22503160048614,1.18756327675316,1.63846965454566,1.2231557556543
"hsa-miR-624-3p",1.27506842918966,1.42954822231548,1.51817828265768,1.92311297311845,1.43975214744052,1.80543972534031,1.41417242205342,1.51408998676545,1.6088033401504,1.54152004786121,2.14960787194479,2.38350056778318,1.91211958328445,1.27752547448259,1.7652980274853,1.55809111527766,1.78574733924161,1.50905517918167,1.52218070501514,1.56506549572222,1.53459860564718,1.98318605149939,1.40365006943845,1.65808477550763,1.53711066984158,1.50148040130351,1.16199794632348,1.50731003212668,1.37249438933844,1.78866969708324,1.55822536578292,1.36595613540594,1.47065341795998,1.40529367563179,1.47052936661479,1.54692955272953,2.03651297562173,2.04408206891339,1.38984404880131,1.57106986000841,1.39991853080766,1.40143626479212,1.46712028827734,1.6200198155379,1.81780893065021,1.49046850469167,1.48810518901551,1.47840655073446,1.45197214776744,1.41856914984549,1.57172507655857
"hsa-miR-625-5p",1.27532606191391,1.37153226124561,1.3568697925267,1.42698735104496,1.45307607122904,1.70563590555986,1.4016114012789,1.51945564672192,1.52461687237074,1.55761472504313,2.00309222163674,1.95934277172278,1.47099949868413,1.84331608571865,1.28580172245696,1.57673678037129,1.49298046530733,1.56504261550685,1.97696855724327,1.57561807640542,1.54855349489163,1.31402906458955,1.73818090006362,1.43519761138228,1.56944734556132,1.67957319265367,1.19174514057835,1.53473777161451,1.38700315666438,1.40880825142095,1.56421420995552,2.1391069864219,1.49812484781285,2.05463586390779,1.51793454940603,1.55108247859482,1.89305547634088,1.41381665087488,1.91899101001898,1.85295053701314,1.40477418714407,1.62138147599703,1.45694833638756,1.39783328198908,1.85522094905875,2.00518441219085,1.44420626640769,1.49736732258235,1.48731757219934,1.4507203594447,1.58461656092838
"hsa-miR-626",1.86005638229999,1.8894768335303,1.98665780511264,1.94894589133708,1.6624320232685,1.58233094409785,1.62673578689471,1.3501780628542,1.88293692059158,1.28749052207494,1.66348129094087,1.82044585419062,1.83117552853084,1.76850859532089,1.50067778283918,1.61851792059653,1.43493521760171,2.31035430321547,1.60033582998518,1.97844673331646,1.88607810543008,1.92789434541685,1.97596970182127,1.9365942954803,1.62654762942731,1.74798035584929,1.68633666569205,1.80662683912583,1.75051647498706,2.02333029421519,1.6941571660371,1.60661906212274,2.05210927815458,1.71803973747382,2.08487084028111,1.79967588310619,1.93279664040708,1.89121723759902,1.67525486267,1.87148761504634,1.66276928866232,0.075656270695574,1.67862631416916,2.03498896275505,2.1938068378865,1.72458158103061,1.77853358152622,2.08788414176098,1.85220797383714,1.95417765952119,1.81492315724703
"hsa-miR-627-3p",1.69979542010469,1.59447706245301,1.94803958403616,1.00094978255499,0.954599635959933,2.02247681926679,1.95858567299806,2.10864186898521,1.23309410646343,1.70333804519695,1.8881243251088,1.91994426419782,1.79144019948594,1.5308506790612,1.51057535750765,1.99887364333944,1.39608854407905,1.71054558669237,1.67371673325643,1.69585251623753,1.77208678231057,1.68140216054448,1.52247875049616,1.68913070766686,1.59699125093832,1.66497894945915,1.97958598675457,2.15943375263506,1.63594641040129,2.0920927893937,1.7702012060013,1.4446761998321,1.87863483932566,2.00884975670679,1.16487776873926,2.17893536774214,1.03591952745465,1.68067108766653,1.7828984349867,2.22574827248192,1.35440734198744,1.6279444697943,1.82327545254432,1.77799119979718,1.67493669040608,1.97583509515263,1.60737140014551,1.78657598211799,2.00750548772485,1.58361278346794,2.13870953177177
"hsa-miR-627-5p",0.173670786054424,0.175696470012023,0.166640911013072,0.174442322669249,0.174303981257541,0.167909188263972,0.174162739392797,0.176003616608561,0.175002382543279,0.174248839039886,0.172665048377546,0.174543954339975,0.175734909308009,0.173460453136674,0.181766091748031,0.17422980454115,0.17387683648412,0.174337892142216,0.174240095382033,0.174263594141042,0.174395991473287,0.17892736388126,0.17354513364005,0.174450652335032,0.172995543892534,0.163848748105221,0.164105374070605,0.174073042622939,0.166987299180325,0.172185901953626,0.174533902626003,0.176089309765574,0.173968657013667,0.17469237492907,0.175829981462756,0.175823946909797,0.173673086173395,0.175346181119674,0.175118354321632,0.174299119826386,0.175035221648246,0.155545783647204,0.176601032131138,0.175432719937205,0.173146234776578,0.174215446313218,0.174335211670181,0.174469664764343,0.170834446817023,0.174466360904344,0.174247173531211
"hsa-miR-628-3p",0.733888914059028,0.654022720820014,0.653471605053364,0.651154723926057,0.661529998482135,0.575242829412123,0.647664300769402,0.663553280163248,0.667102062909027,0.669627532908569,1.03307849684761,0.665733482865258,0.663293043624012,0.658297963722349,0.607933836504383,0.669671917892425,0.669825217748294,0.669737696739969,0.669438703626509,0.669613820244994,0.669060045374751,0.643118738915047,0.664215275305013,0.666839141274631,0.662122243727449,1.00441493489199,0.62755816918586,0.856470739033577,0.639807422944655,0.658768290315909,0.669179137135768,0.659184275512006,0.668541713348251,0.655077208709892,0.659966659753281,0.666321556872704,0.66790786705138,0.664727742004699,0.652660310115467,0.669574384185628,0.658448865316399,1.02027461080968,0.665150771081695,0.65298344882126,0.668243828334667,0.6695454635784,0.662418807567394,0.669001480135217,0.659255625998582,0.646549564888232,0.669635453881388
"hsa-miR-628-5p",0.509493563782426,0.522305221881253,0.523348644598496,0.518585072500728,0.528468012011988,1.02948016871776,0.518311778811871,0.5284996091892,0.531464770419327,0.533456784055069,0.50645785501571,0.531009299208055,0.528976318770903,0.52568473562652,0.485588728012477,0.53348948800247,0.53383646663239,0.5334591066487,0.533254334652844,0.533460741667974,0.533128368764573,0.513715270862637,0.52891160644629,0.53183832914814,0.528665972242163,0.484741378177304,0.838606163280456,0.533041405933699,0.510820324014717,0.526823585952397,0.53320846446807,0.525672647903653,0.532780683297447,0.523049106193387,0.526848236797918,0.530733478220593,0.53234768131245,0.529773573280862,0.5210900402436,0.533424505951769,0.525219424400289,0.341694049747562,0.530486912495258,0.521043547952746,0.532494861964645,0.533494927918051,0.528950318958621,0.532824311097429,0.861837103361172,0.515836034026636,0.533467112059696
"hsa-miR-629-5p",1.98853226215004,2.07805788771744,2.29705057578071,1.13809773221777,2.05200827496758,1.63360470423203,1.96181204011004,2.02256968413617,1.89884190941695,2.26988068905451,1.77216881556037,1.25481733565698,1.17827981740838,1.52989272019444,2.13414408774142,1.736945123501,1.83518666273222,1.52074051871944,1.36565949854282,1.67494031208271,2.12921459661627,1.89945580235936,1.77839823811791,2.03813334747292,1.76038321555876,1.98765640344727,1.80105641645893,1.62193515335266,1.92145052876456,2.11316921981522,1.81283605579935,2.30153776881985,0.952717137690232,2.0096155688068,1.47835737700321,1.72364500538286,1.66917593661989,1.7185276889052,1.72422338520597,1.78850154536188,2.03347174383311,2.05014322149793,1.76338072476422,1.00386310502627,0.924927055787448,2.12580256356392,1.70037217852021,1.57741894997153,1.42259870463146,1.34916798387742,1.33479293349409
"hsa-miR-630",1.80936960985663,0.72208312162438,2.50628578703802,2.86418561820907,1.52018971599456,1.73194143642737,2.88125843870466,1.7767449733413,1.58151253218674,1.7381629719811,2.05241367370202,1.57500402331729,1.63972904127421,1.41197712029226,1.63311465478156,2.54067477892519,1.67026165604652,1.04799795000724,1.77280525614645,0.323529298476134,1.77275990160945,1.60964474744029,1.70447997235622,1.21192643453833,1.70930715576219,0.760415950795432,3.67395000003875,1.71814443177184,1.77823589309271,2.10699199914264,0.331931602184028,1.42060771877852,0.461786090414787,1.61297775532672,1.46580862102007,1.10216626029985,1.57181912719859,1.85322166956954,1.49400317911957,1.61111017145771,1.61928481813406,2.00816797908974,2.26930076687274,1.53143449916566,1.57516249394513,0.66964799373322,1.41200797367304,1.6805259383832,1.89452713231967,0.62263778977714,1.59257581930949
"hsa-miR-631",1.35833120329238,1.95778705269992,1.4555733464881,1.43156106130505,1.49470261333381,1.85127287684744,1.51818668194566,1.53375503721993,1.62683050967784,1.52077295113472,1.85803333850214,1.51847228182286,1.94948657842462,2.26734493629201,1.3352044429968,1.53668600710279,1.55302221695907,1.51407683086498,1.51585599644538,1.53640829367264,1.53855880568089,1.69911645349651,1.88192122046583,1.55639582577622,1.39669485364258,1.83402570386139,1.58679901586911,1.5296416658451,1.69745134225784,1.46541306212799,1.5142985160953,1.48582196643222,1.53902872017135,1.46697579939972,2.10078434907332,1.51444362487241,1.51328006648098,1.4444013430364,1.43431368947682,1.52816283604979,1.49884746366563,1.02073030873723,1.50699223385498,1.45471857894483,1.50167732592823,1.52662774285806,1.48503567595353,1.52289947784358,1.47316460896767,1.42868606834127,1.52738472398597
